3.949685719818440410e-01,-8.107249635416798883e-01,2.014669110982822531e+00
4.061935881410874694e-01,-7.915567358646832252e-01,1.989999693297318517e+00
4.374231159746863051e-01,-7.811127070976541242e-01,1.983338323440257511e+00
4.677107822401584958e-01,-7.899115433389343188e-01,1.983338323440257511e+00
4.989076698718030167e-01,-8.003310537526839852e-01,2.001549666265907579e+00
5.393622110609501696e-01,-7.986709663787147084e-01,2.037909401317854918e+00
5.796095308876824115e-01,-7.866129347761403601e-01,2.059282921879120209e+00
6.313833790593592621e-01,-7.866415870247754905e-01,2.075771269480249703e+00
6.547950951362219163e-01,-8.003051162776044780e-01,2.067534081902947296e+00
6.859758139522325049e-01,-8.003051162776044780e-01,2.054430271325307977e+00
6.784022587130105197e-01,-8.036457526292586362e-01,2.003240862287201551e+00
6.588790364471834859e-01,-7.948382026981896109e-01,1.978610851685309813e+00
6.078328990749669591e-01,-7.755109401990958329e-01,1.960365516754263293e+00
5.530900861673380131e-01,-7.409320022241696613e-01,1.991667521565660293e+00
4.874008392406281032e-01,-7.155459129277306207e-01,2.061213078582539104e+00
4.156710782620762767e-01,-5.923312865234586777e-01,2.077513018792807920e+00
4.287352108987976806e-01,-5.960465127129626062e-01,1.959179967096351893e+00
4.496717427059263583e-01,-6.065339785335751577e-01,1.866170703720002377e+00
4.810441898714561404e-01,-6.065339785335751577e-01,1.800772725444712563e+00
5.217831001578659977e-01,-6.052683961831245574e-01,1.812311191684406797e+00
5.519384206101891621e-01,-6.144220153962483000e-01,1.854529121689088234e+00
5.820187080151602022e-01,-6.339846640879424067e-01,1.925343335636791720e+00
6.119015177755555701e-01,-6.326439421069304236e-01,1.981222085447890358e+00
6.610159514756627219e-01,-6.403592029920482931e-01,2.031898911160670451e+00
6.948996187138387626e-01,-6.534130743130125429e-01,2.045312529284625480e+00
7.363560637638042472e-01,-6.326439421069304236e-01,2.041912990609392686e+00
7.690296972478030124e-01,-6.027530059509806915e-01,2.036933125131593414e+00
7.617651662562830994e-01,-5.530623809805891300e-01,2.011812063271590567e+00
7.319469280878302397e-01,-4.914500802875431673e-01,2.003377665740051494e+00
6.691266862052026587e-01,-4.077490744062953754e-01,2.001685004046983352e+00
5.866721476202698682e-01,-3.247649388612208199e-01,2.005204739768563282e+00
4.933829217892314323e-01,-2.519402153817351664e-01,2.001735649594912125e+00
4.199003589695586847e-01,-1.889551615363014025e-01,1.991020637876457888e+00
3.771190643314040747e-01,-1.361818843418959313e-01,1.967749265418957227e+00
3.456924756371204110e-01,-8.380423651808979746e-02,1.961973991652839810e+00
3.253976785176299624e-01,-3.149009792106095829e-02,1.948917352756762256e+00
3.142417491687669040e-01,1.047472497229223060e-02,1.946902212936987953e+00
2.933148278133143050e-01,2.095105912952244936e-02,1.954075810467243768e+00
2.933360738101349341e-01,1.047628835036196193e-02,1.972463782798471010e+00
3.136531341586887289e-01,-2.091020894391258308e-02,1.958053675264781912e+00
3.547545620636752828e-01,-8.347166166204124382e-02,1.972675103497012250e+00
4.165139367361219702e-01,-1.457798778576426812e-01,1.972944150040340849e+00
4.988052939144915765e-01,-2.286190930441419633e-01,1.973163950541243050e+00
5.911323890165417483e-01,-3.007515663417493212e-01,1.987604589401060329e+00
6.754990583933404569e-01,-3.637302622117987161e-01,1.972028739350714321e+00
7.304963402210123968e-01,-4.278621421294501181e-01,1.967023791855693426e+00
7.618033262304844122e-01,-4.696047901420793980e-01,1.950125763684058100e+00
7.738147708905128708e-01,-4.914769490791095485e-01,1.938224767633794920e+00
7.858717181820206177e-01,-5.029578996364931776e-01,1.914504740405609029e+00
8.068282973335411112e-01,-5.239144787880136711e-01,1.880297926195938274e+00
8.295683592493191538e-01,-5.460449959615771842e-01,1.833574017073017703e+00
8.542003944891801703e-01,-5.694669296594534469e-01,1.811159010486392384e+00
8.752469881562950915e-01,-5.694377995233727008e-01,1.793477796477487507e+00
9.174275658987671722e-01,-5.799829439589907487e-01,1.805019930065972833e+00
9.385178547700031570e-01,-5.905280883946086856e-01,1.801989184214471962e+00
9.596081436412392529e-01,-6.010732328302267335e-01,1.795911926005806736e+00
9.722030342124536872e-01,-6.023431842403246250e-01,1.789893215258021364e+00
9.847960379121498686e-01,-6.035846683977692528e-01,1.750379471678268573e+00
9.868853100525478705e-01,-6.048651900322067343e-01,1.714263924472471112e+00
9.804336644331842487e-01,-5.967857087854164799e-01,1.652576232380930099e+00
9.566154782321587557e-01,-5.911668685704352111e-01,1.568261118483943894e+00
9.303088896807661934e-01,-5.949649875865364868e-01,1.458632805479273209e+00
9.037770190517098179e-01,-6.097772658662138356e-01,1.319297918892440746e+00
8.768367302674395791e-01,-6.137857111872077054e-01,1.197572621564423567e+00
8.403049859650083553e-01,-6.191720949215850922e-01,1.070138357246012584e+00
8.107728591682191732e-01,-6.330692188025820455e-01,9.514785836492855031e-01
7.826668399849742164e-01,-6.373144268449075778e-01,8.415719951421869460e-01
7.428740383835629180e-01,-6.190616986529691168e-01,7.428209995156702661e-01
7.219871842066660772e-01,-6.091766866743745235e-01,6.510270820379298051e-01
7.122596478750810034e-01,-5.992025609107825002e-01,6.029465643443729927e-01
7.122596478750810034e-01,-5.992025609107825002e-01,5.592023254780889019e-01
7.349255510290333415e-01,-6.105535347010431213e-01,5.416659143534191534e-01
7.575386449068497452e-01,-6.218600816399513231e-01,5.508253262306037623e-01
7.801517387846661489e-01,-6.331666285788595250e-01,5.573109861507460350e-01
8.122914060549712989e-01,-6.430640297935189542e-01,5.925875389394672510e-01
8.647406962297502497e-01,-6.513631218353962415e-01,6.488861335948922227e-01
9.056573434111845344e-01,-6.708572914156921696e-01,7.391863405882481697e-01
9.420169359087305905e-01,-6.871182356040153039e-01,8.692041067229628881e-01
9.687659184777471788e-01,-6.825396243820491815e-01,1.026400039030971767e+00
9.908246199722079428e-01,-6.750673234975482773e-01,1.204277399786163993e+00
1.001631919934756976e+00,-6.569843775916147655e-01,1.370363831700455837e+00
1.016673873217077251e+00,-6.635134751521977181e-01,1.547420965058236231e+00
1.042022645034297534e+00,-6.592388162461881862e-01,1.675000000000000044e+00
1.080033485294272344e+00,-6.776680692042492682e-01,1.772044136031033501e+00
1.117656062877595113e+00,-6.853551328966385192e-01,1.815857974267587549e+00
1.151715497723623249e+00,-6.973690169702673192e-01,1.812355109090009408e+00
1.175330557526119923e+00,-6.988451963668820266e-01,1.774458588129875558e+00
1.201594702708152385e+00,-7.018163750330801420e-01,1.718670221739979631e+00
1.214885192884597842e+00,-7.140114730111233321e-01,1.663722597075064424e+00
1.249518025815897770e+00,-7.368952459939910327e-01,1.608891176339096729e+00
1.273669515324178825e+00,-7.813266774677735116e-01,1.578913199097242481e+00
1.297921709149372438e+00,-8.259501785496007331e-01,1.544099095422197587e+00
1.308711580396082708e+00,-8.796258163317933754e-01,1.528422956561988455e+00
1.300711379200738538e+00,-9.244725505063100535e-01,1.513591444341993775e+00
1.284502117276467459e+00,-9.847849565786249704e-01,1.527968707521301761e+00
1.249714740821209480e+00,-1.046769611969901925e+00,1.579267596719591493e+00
1.215075641233819059e+00,-1.108490058669449052e+00,1.656149923835507742e+00
1.178078455802998858e+00,-1.167465136381350410e+00,1.728670011520804239e+00
1.151962455970893195e+00,-1.225941696262601965e+00,1.787346081765229577e+00
1.117894708302993534e+00,-1.286633532197785090e+00,1.829961670167354448e+00
1.083919918602236576e+00,-1.325960288775551499e+00,1.833257580452969826e+00
1.054514443561801240e+00,-1.349778487759105694e+00,1.829744577564518471e+00
1.033366701062382376e+00,-1.349703446285560604e+00,1.816612050150083979e+00
1.020670446500023143e+00,-1.336341718613432539e+00,1.806432262481452833e+00
1.010148070762909578e+00,-1.325819342876318752e+00,1.817496229260935126e+00
9.995659337534453792e-01,-1.304696587215023351e+00,1.809853879176209324e+00
9.974678222070750833e-01,-1.280958676939612184e+00,1.822861960293074679e+00
9.974678222070750833e-01,-1.249459693080441358e+00,1.851236549322102576e+00
9.974040493586752154e-01,-1.196884859230410214e+00,1.874921577830773733e+00
1.016269126020103108e+00,-1.131516140311042529e+00,1.902891439035172549e+00
1.026676258335472269e+00,-1.058105123386558155e+00,1.910962499639857093e+00
1.058105123386558155e+00,-9.847711049340244216e-01,1.921174083051207404e+00
1.068581411736920117e+00,-9.114370864814906881e-01,1.907787732077152576e+00
1.070745915372374624e+00,-8.398007179391173693e-01,1.897017851534243071e+00
1.081243424346613580e+00,-7.663181551194445662e-01,1.878009058328826253e+00
1.120881663429450947e+00,-7.228115399685245412e-01,1.863648191172287527e+00
1.165308252649617904e+00,-6.928859880619350209e-01,1.845963241345722095e+00
1.246763154601982171e+00,-6.705280831472845149e-01,1.830242325529385372e+00
1.351533167593745421e+00,-6.495740805489318426e-01,1.805301968133388613e+00
1.469952580094636918e+00,-6.509789997561964414e-01,1.761229512518006413e+00
1.606448176817710349e+00,-6.509789997561964414e-01,1.724940107286060842e+00
1.753875173205325710e+00,-6.339307854959008726e-01,1.688393885508475245e+00
1.856678493495412585e+00,-5.941371179185320761e-01,1.655238382533491981e+00
1.944054408854095861e+00,-5.599721938547124189e-01,1.649829311878404203e+00
2.127092783879335869e+00,-5.763059266668151270e-01,1.691851214345724941e+00
2.473081409351481685e+00,-5.691191527796296556e-01,1.700351840590713204e+00
2.662509299082783443e+00,-5.705377069463107853e-01,1.697419059773519256e+00
2.683045401127669205e+00,-5.366090802255337744e-01,1.713666239278605286e+00
2.693877326405001771e+00,-5.156249570072073407e-01,1.751206364824094974e+00
2.715061543683272127e+00,-4.735572459912683607e-01,1.747998728141495484e+00
2.748113453805634432e+00,-4.650653537209534782e-01,1.724793067574138083e+00
2.796453270049547246e+00,-4.554829189853429328e-01,1.659053130541700005e+00
2.957730878174453348e+00,-4.210293065017015612e-01,1.589279261558513623e+00
3.213415753583891199e+00,-3.805360760823028876e-01,1.548491120548384226e+00
3.294484131534502591e+00,-3.283890934970082887e-01,1.565608920313513508e+00
3.322687666637916148e+00,-2.972372353541906098e-01,1.596873310099888421e+00
3.375339642098361459e+00,-2.847942823020492842e-01,1.592377142890482711e+00
3.589612479110052767e+00,-2.991343732591710269e-01,1.782802253791334168e+00
3.608004697585843967e+00,-3.104811164094642972e-01,1.748382840721421694e+00
3.600353379429768630e+00,-3.098226943722946491e-01,1.505653101475555866e+00
3.611036920615020129e+00,-3.098226943722946491e-01,1.500434215668202009e+00
3.608062597773452396e+00,-3.104860989181902897e-01,1.505862991206252222e+00
3.608062597773452396e+00,-3.104860989181902897e-01,1.500641930099128052e+00
3.608062597773452396e+00,-3.104860989181902897e-01,1.508487159351426632e+00
3.597356180569376782e+00,-3.104860989181902897e-01,1.505760316784868325e+00
3.586649763365301613e+00,-3.104860989181902897e-01,1.492564426211662409e+00
3.575943346161226000e+00,-3.104860989181902897e-01,1.491866676404366876e+00
3.575943346161226000e+00,-3.104860989181902897e-01,1.485553070249697072e+00
3.575943346161226000e+00,-3.104860989181902897e-01,1.482227000196794542e+00
3.572887335250121588e+00,-3.111523505172778536e-01,1.490839451843332331e+00
3.572887335250121588e+00,-3.111523505172778536e-01,1.488246707238844113e+00
3.572887335250121588e+00,-3.111523505172778536e-01,1.490728412224248345e+00
3.572887335250121588e+00,-3.111523505172778536e-01,1.482121092475827462e+00
3.572829753211725023e+00,-3.111473358652853682e-01,1.482010702211240982e+00
3.572887335250121588e+00,-3.111523505172778536e-01,1.493329616188833642e+00
3.572887335250121588e+00,-3.111523505172778536e-01,1.495823143630960805e+00
3.572887335250121588e+00,-3.111523505172778536e-01,1.490612866722587304e+00
3.572887335250121588e+00,-3.111523505172778536e-01,1.490612866722587304e+00
3.572887335250121588e+00,-3.111523505172778536e-01,1.488136245902680566e+00
3.572829753211725023e+00,-3.111473358652853682e-01,1.504570647394884553e+00
3.572887335250121588e+00,-3.111523505172778536e-01,1.501945707309191524e+00
3.572887335250121588e+00,-3.111523505172778536e-01,1.496723181018463134e+00
3.572887335250121588e+00,-3.111523505172778536e-01,1.494125500059325207e+00
3.572887335250121588e+00,-3.111523505172778536e-01,1.488957068078954116e+00
3.572887335250121588e+00,-3.111523505172778536e-01,1.494125500059325207e+00
3.565236928957150386e+00,-3.104860989181902897e-01,1.500088968454704297e+00
3.565236928957150386e+00,-3.104860989181902897e-01,1.488957068078954116e+00
3.572829753211725023e+00,-3.111473358652853682e-01,1.488957068078954116e+00
3.565236928957150386e+00,-3.104860989181902897e-01,1.480413504672303482e+00
3.572887335250121588e+00,-3.111523505172778536e-01,1.486386224252387755e+00
3.572887335250121588e+00,-3.111523505172778536e-01,1.477857022411216192e+00
3.572887335250121588e+00,-3.111523505172778536e-01,1.488957068078954116e+00
3.572887335250121588e+00,-3.111523505172778536e-01,1.491536811267144325e+00
3.572887335250121588e+00,-3.111523505172778536e-01,1.725346505969251876e+00
3.572887335250121588e+00,-3.111523505172778536e-01,1.743808575974524544e+00
3.565236928957150386e+00,-3.104860989181902897e-01,1.759688632133500796e+00
3.572887335250121588e+00,-3.111523505172778536e-01,1.734704638006751454e+00
3.572887335250121588e+00,-3.111523505172778536e-01,1.702326268340799587e+00
3.565236928957150386e+00,-3.104860989181902897e-01,1.798101083769603203e+00
3.572887335250121588e+00,-3.111523505172778536e-01,1.765816730258506162e+00
3.572887335250121588e+00,-3.111523505172778536e-01,1.719014077402009955e+00
